Mito_ID,Image origin,Subregion,Class,Area,Eccentricity,Length of Major Axis,Length of Minor Axis,Perimeter,Feret Diameter Maximum,Orientation,Solidity,X Position,Y Position,Average Intensity (channel 1),Model Score,Dendritic mitochondria overlap with Dendrite Object,Dendrite Object parent ID,Number of Dendritic mitochondria within Dendrite Object,Genotype,Layer,Animal,Stub,Tile,Area_um_sq,Major_Length_um,Minor_Length_um,Perimeter_um,Feret_diam_um,Aspect_Ratio,Section_ID,Location,NN_Dist,NN_ID,NN_Dist_um,Tile_ID,Den_Area_um_sq,Den_Length_um,Den_Width_um,Dendrite_ID,Mito_len_per_den_len,Mito_area_per_den_area
14,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-004.tif,CA2,Dendritic mitochondria,44448.0,0.745,292.322,195.124,940.752,297.511,0.192,0.973,269.974,3554.63,90.031,0.92,,7.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-004.tif,0.177792,0.584644,0.390248,1.8815039999999998,0.595022,1.5,MCC270_Stub 1 dot,"[269.974, 3554.63]",1459.3979629083358,16,2.9187959258166716,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-004.tif,3.315712,3.148034,1.5148760000000001,7,0.18901384165482332,0.05362106238418777
16,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-004.tif,CA2,Dendritic mitochondria,18368.0,0.795,196.684,119.371,603.397,197.585,-1.224,0.969,1580.395,2912.26,90.872,0.878,,11.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-004.tif,0.073472,0.393368,0.23874199999999998,1.2067940000000001,0.39517,1.65,MCC270_Stub 1 dot,"[1580.395, 2912.26]",1143.1424417210658,9,2.2862848834421317,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-004.tif,1.0005119999999998,1.518922,0.8699880000000001,11,0.2601647747547274,0.07343440158638778
29,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-004.tif,CA2,Dendritic mitochondria,34400.0,0.883,306.28,143.585,891.581,313.804,0.932,0.972,3998.413,2886.59,93.386,0.986,,21.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-004.tif,0.1376,0.61256,0.28717000000000004,1.7831620000000001,0.6276079999999999,2.13,MCC270_Stub 1 dot,"[3998.413, 2886.59]",982.7713073324837,24,1.9655426146649675,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-004.tif,1.169792,2.2262660000000003,0.924866,21,0.2819106072679544,0.11762774920669658
4,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,26752.0,0.933,308.491,110.918,876.551,305.36,0.769,0.947,1688.4,1150.627,79.352,1.0,,5.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.10700799999999999,0.616982,0.221836,1.7531020000000002,0.61072,2.78,MCC270_Stub 1 dot,"[1688.4, 1150.627]",1824.6234087682312,7,3.6492468175364627,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,1.071168,1.759346,0.786122,5,0.34712898997695735,0.09989842863117644
2,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,43280.0,0.937,398.765,139.021,1087.48,393.707,-1.173,0.965,3221.525,134.285,86.166,1.0,,10.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.17312,0.79753,0.27804199999999996,2.17496,0.7874140000000001,2.87,MCC270_Stub 1 dot,"[3221.525, 134.285]",1353.5649886566214,13,2.707129977313243,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,1.015936,2.170614,0.653934,10,0.3627609515095729,0.17040443492503465
1,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,61296.0,0.886,412.272,191.263,1141.924,403.764,-1.509,0.975,1790.859,3165.353,89.807,1.0,,11.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.24518399999999999,0.824544,0.38252600000000003,2.283848,0.807528,2.16,MCC270_Stub 1 dot,"[1790.859, 3165.353]",393.763531735736,15,0.787527063471472,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,1.390272,2.089518,0.8883300000000001,11,0.3864661610955254,0.1763568567877365
15,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,26640.0,0.61,207.315,164.246,703.882,213.846,-1.512,0.973,1399.465,3208.486,88.03,0.999,,11.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.10656,0.41463,0.328492,1.407764,0.427692,1.26,MCC270_Stub 1 dot,"[1399.465, 3208.486]",393.763531735736,1,0.787527063471472,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,1.390272,2.089518,0.8883300000000001,11,0.2046845253307222,0.07664687197900844
13,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,29168.0,0.937,327.616,114.405,849.054,316.304,1.396,0.964,3606.494,1431.951,64.464,0.999,,16.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.116672,0.655232,0.22881,1.698108,0.632608,2.86,MCC270_Stub 1 dot,"[3606.494, 1431.951]",1353.5649886566214,2,2.707129977313243,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.639296,1.287268,0.631148,16,0.49143457306481625,0.1825007508259085
7,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,101744.0,0.956,690.614,203.644,1700.368,667.916,-0.124,0.976,91.74,267.492,92.936,1.0,,19.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.406976,1.3812280000000001,0.40728800000000004,3.4007359999999998,1.3358320000000001,3.39,MCC270_Stub 1 dot,"[91.74, 267.492]",1824.6234087682312,4,3.6492468175364627,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,1.180928,2.4061260000000004,0.739364,19,0.5551795708121685,0.3446238890093215
12,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,44464.0,0.935,400.797,141.996,1127.664,406.808,0.778,0.967,1024.111,3948.148,92.703,1.0,,25.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.177856,0.801594,0.283992,2.255328,0.813616,2.82,MCC270_Stub 1 dot,"[1024.111, 3948.148]",829.4519272145917,15,1.6589038544291834,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,2.8340479999999997,4.16883,1.206242,25,0.19516650954824255,0.06275687638318053
36,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,10288.0,0.496,123.232,107.004,435.012,132.925,0.994,0.959,4968.206,1545.506,75.48,0.999,,28.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.041152,0.24646400000000002,0.214008,0.870024,0.26585000000000003,1.15,MCC270_Stub 1 dot,"[4968.206, 1545.506]",1071.747247451562,32,2.1434944949031243,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.615808,1.004694,0.8211,28,0.2646079303748206,0.06682602369569736
29,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,32208.0,0.44,214.129,192.235,772.368,218.332,-0.264,0.974,4584.958,2663.988,97.938,1.0,,30.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.128832,0.42825799999999997,0.38447000000000003,1.544736,0.436664,1.11,MCC270_Stub 1 dot,"[4584.958, 2663.988]",218.55197064313973,32,0.43710394128627944,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.858752,1.384092,0.8627360000000001,30,0.31548769879458877,0.15002235802653152
32,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,24704.0,0.637,202.143,155.903,687.296,205.419,0.518,0.969,4456.474,2487.192,82.059,1.0,,30.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.098816,0.40428600000000003,0.31180599999999997,1.374592,0.41083800000000004,1.3,MCC270_Stub 1 dot,"[4456.474, 2487.192]",218.55197064313973,29,0.43710394128627944,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.858752,1.384092,0.8627360000000001,30,0.2968285345193817,0.11506930988224773
33,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,13968.0,0.551,146.09,121.906,504.083,149.723,-0.153,0.969,4899.699,3083.072,72.165,1.0,,34.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.055872,0.29218,0.24381200000000003,1.0081660000000001,0.29944600000000005,1.2,MCC270_Stub 1 dot,"[4899.699, 3083.072]",524.1119118442169,29,1.0482238236884338,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.577664,1.608274,0.592296,34,0.1861909102553421,0.09672058497673389
31,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,82256.0,0.882,473.876,223.078,1382.108,501.367,-0.168,0.977,5646.2,2691.598,91.793,1.0,,38.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.329024,0.9477519999999999,0.446156,2.764216,1.002734,2.12,MCC270_Stub 1 dot,"[5646.2, 2691.598]",842.9208952665726,33,1.6858417905331453,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,5.09056,6.333936,1.147412,38,0.1583113564772363,0.06463414634146342
42,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,CA2,Dendritic mitochondria,62752.0,0.986,841.822,140.33,1997.137,787.081,-0.153,0.684,5431.029,3817.451,73.416,0.999,,38.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,0.251008,1.6836440000000001,0.28066,3.994274,1.574162,6.0,MCC270_Stub 1 dot,"[5431.029, 3817.451]",906.4348209005437,33,1.8128696418010875,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_004-002.tif,5.09056,6.333936,1.147412,38,0.24852824531223558,0.049308524013075186
11,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,12608.0,0.478,135.758,119.252,481.841,142.243,-0.187,0.958,1943.749,3227.464,79.466,1.0,,6.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.050432,0.27151600000000004,0.238504,0.963682,0.284486,1.14,MCC270_Stub 1 dot,"[1943.749, 3227.464]",282.8658838831576,21,0.5657317677663152,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.642176,1.137282,0.7519840000000001,6,0.2501455223946216,0.07853298784133944
38,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,25344.0,0.551,198.163,165.431,665.255,209.755,-0.129,0.976,1284.202,4005.101,89.108,1.0,,8.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.101376,0.396326,0.33086200000000004,1.33051,0.41951,1.2,MCC270_Stub 1 dot,"[1284.202, 4005.101]",736.6064594211757,17,1.4732129188423515,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.652096,1.202526,0.792414,8,0.34885732200384856,0.15546177249975462
1,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,103296.0,0.839,493.955,268.722,1493.907,512.657,-0.324,0.979,2409.518,3450.085,90.868,1.0,,9.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.413184,0.98791,0.5374439999999999,2.9878139999999997,1.025314,1.84,MCC270_Stub 1 dot,"[2409.518, 3450.085]",287.7397896798426,21,0.5754795793596852,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,2.142784,3.180904,0.899678,9,0.3223341540643792,0.192825781786685
39,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,15008.0,0.905,216.293,92.17,601.255,212.85,-0.306,0.913,2208.396,4005.142,79.965,0.887,,9.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.060031999999999995,0.432586,0.18434,1.20251,0.4257,2.35,MCC270_Stub 1 dot,"[2208.396, 4005.142]",564.5561554814541,21,1.1291123109629082,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,2.142784,3.180904,0.899678,9,0.13382987980775277,0.02801588960903199
17,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,38720.0,0.75,274.573,181.69,874.024,283.746,-0.219,0.969,965.621,3340.951,101.718,0.976,,15.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.15488,0.549146,0.36338,1.748048,0.567492,1.51,MCC270_Stub 1 dot,"[965.621, 3340.951]",736.6064594211757,38,1.4732129188423515,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,1.076864,1.9835260000000001,0.6987559999999999,15,0.2861026273414112,0.1438250326875074
36,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,11296.0,0.614,135.229,106.788,457.841,142.004,-0.784,0.963,5666.741,524.316,68.612,0.958,,29.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.045183999999999995,0.27045800000000003,0.213576,0.915682,0.284008,1.27,MCC270_Stub 1 dot,"[5666.741, 524.316]",1029.9035924250388,28,2.0598071848500776,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.696,1.0652860000000002,0.960836,29,0.2666025837193016,0.06491954022988505
27,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,101184.0,0.744,439.766,293.643,1398.693,446.73,0.185,0.981,4586.334,2906.799,88.834,1.0,,30.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.404736,0.8795320000000001,0.587286,2.797386,0.89346,1.5,MCC270_Stub 1 dot,"[4586.334, 2906.799]",1163.00282932072,26,2.32600565864144,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,1.110336,1.317278,1.154838,30,0.6782622954304255,0.36451668684074007
26,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,94960.0,0.918,553.56,219.557,1465.823,543.779,-1.505,0.98,5478.646,3652.691,85.98,1.0,,34.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,0.37983999999999996,1.1071199999999999,0.439114,2.931646,1.087558,2.52,MCC270_Stub 1 dot,"[5478.646, 3652.691]",1163.00282932072,27,2.32600565864144,CA2_Farris 270-B Stub 1 dot Basal_Q4_Tile_001-001.tif,1.9780479999999998,2.657782,1.190818,34,0.4091975940840897,0.1920276959911994
2,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,116000.0,0.878,556.611,266.17,1573.522,557.839,-0.252,0.98,2835.962,453.908,97.013,1.0,,4.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.46399999999999997,1.113222,0.53234,3.1470439999999997,1.1156780000000002,2.09,MCC270_Stub 1 dot,"[2835.962, 453.908]",616.5475032801609,3,1.2330950065603217,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,1.57408,1.9000139999999999,1.1393620000000002,4,0.5871946206712162,0.29477536084570033
1,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,139648.0,0.808,551.654,325.176,1656.25,546.494,-0.046,0.984,146.139,1996.798,95.918,1.0,,6.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.558592,1.103308,0.650352,3.3125,1.092988,1.7,MCC270_Stub 1 dot,"[146.139, 1996.798]",655.6537509882787,23,1.3113075019765574,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,1.837056,3.064548,0.98936,6,0.35665553288772117,0.3040691192865106
3,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,95488.0,0.984,833.464,148.745,2099.345,809.03,-0.423,0.949,3444.386,553.663,93.681,1.0,,11.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.38195199999999996,1.6669280000000002,0.29749000000000003,4.19869,1.61806,5.6,MCC270_Stub 1 dot,"[3444.386, 553.663]",616.5475032801609,2,1.2330950065603217,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,5.59328,7.372706,1.00526,11,0.21946623125891634,0.06828765947708679
8,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,52848.0,0.866,367.267,183.829,1033.439,359.924,-1.523,0.981,1336.48,914.649,102.151,0.999,,12.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.211392,0.734534,0.36765800000000004,2.066878,0.7198479999999999,2.0,MCC270_Stub 1 dot,"[1336.48, 914.649]",413.2252142742503,22,0.8264504285485006,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,2.5898239999999997,2.614498,1.68029,12,0.27532933664512266,0.08162407947412643
17,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,21584.0,0.214,167.869,163.977,633.054,174.003,-0.946,0.969,808.305,1065.429,92.139,0.972,,12.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.086336,0.335738,0.327954,1.266108,0.348006,1.02,MCC270_Stub 1 dot,"[808.305, 1065.429]",505.23668222329223,23,1.0104733644465844,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,2.5898239999999997,2.614498,1.68029,12,0.13310624066264345,0.033336628280531806
18,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,47200.0,0.908,381.245,159.419,1082.208,374.472,-1.063,0.963,3948.212,2798.421,89.834,0.852,,14.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.1888,0.76249,0.318838,2.164416,0.7489439999999999,2.39,MCC270_Stub 1 dot,"[3948.212, 2798.421]",1047.1690579013496,26,2.094338115802699,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,1.5418239999999999,2.141062,1.019944,14,0.34980023932048676,0.12245236810427132
9,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,48176.0,0.8,320.264,192.086,1000.066,321.286,1.035,0.972,216.954,1253.387,88.669,0.999,,19.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.192704,0.640528,0.384172,2.0001320000000002,0.642572,1.67,MCC270_Stub 1 dot,"[216.954, 1253.387]",271.7689313240203,23,0.5435378626480406,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,1.142784,2.099292,0.744918,19,0.3060898626775122,0.16862679211469533
23,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,12336.0,0.862,176.824,89.585,529.64,176.4,0.819,0.954,438.947,1410.159,96.509,0.621,,19.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.049344,0.353648,0.17917,1.05928,0.3528,1.97,MCC270_Stub 1 dot,"[438.947, 1410.159]",271.7689313240203,9,0.5435378626480406,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,1.142784,2.099292,0.744918,19,0.1680566591022116,0.04317876344086021
13,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,39280.0,0.916,363.583,145.972,1056.451,367.11,-0.824,0.923,1895.436,110.975,98.1,0.996,,20.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.15711999999999998,0.7271660000000001,0.29194400000000004,2.112902,0.7342200000000001,2.49,MCC270_Stub 1 dot,"[1895.436, 110.975]",663.3931281676046,22,1.326786256335209,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.6175999999999999,1.5588,0.5537340000000001,20,0.47101616628175524,0.2544041450777202
26,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,27328.0,0.52,202.01,172.568,717.539,210.583,-0.481,0.971,4890.107,3256.02,91.008,1.0,,25.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.10931199999999999,0.40402,0.34513600000000005,1.435078,0.421166,1.17,MCC270_Stub 1 dot,"[4890.107, 3256.02]",839.003479123299,31,1.6780069582465982,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.9471999999999999,1.37724,0.94138,25,0.30580436234788416,0.1154054054054054
30,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,28480.0,0.757,236.472,154.628,759.681,239.376,-0.697,0.974,4955.444,1544.788,92.631,1.0,,28.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.11392,0.47294400000000003,0.309256,1.519362,0.478752,1.53,MCC270_Stub 1 dot,"[4955.444, 1544.788]",569.9475210929508,38,1.1398950421859015,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.598976,1.0647,0.747552,28,0.44965905888982816,0.19019125974997328
27,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,39776.0,0.838,311.013,169.812,977.823,340.066,-0.825,0.961,4920.654,101.399,86.871,1.0,,29.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.159104,0.622026,0.33962400000000004,1.955646,0.680132,1.83,MCC270_Stub 1 dot,"[4920.654, 101.399]",602.3233306621959,40,1.2046466613243918,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,1.186624,1.878222,0.8828579999999999,29,0.36211480857960343,0.13408122539237366
31,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,25120.0,0.792,229.415,139.974,705.054,230.567,-0.24,0.971,5124.473,2450.415,97.637,0.999,,32.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.10048,0.45883,0.279948,1.410108,0.46113400000000004,1.64,MCC270_Stub 1 dot,"[5124.473, 2450.415]",839.003479123299,26,1.6780069582465982,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.7902079999999999,1.6718920000000002,0.772502,32,0.2758156627341958,0.12715639426581357
33,MCC Cre -/Basal/MCC270/Stub 1 dot/Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,CA2,Dendritic mitochondria,11072.0,0.819,157.222,90.294,480.669,167.431,-0.911,0.954,4320.084,399.621,81.295,0.988,,34.0,,MCC Cre -,Basal,MCC270,Stub 1 dot,Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.044288,0.314444,0.180588,0.961338,0.33486200000000005,1.74,MCC270_Stub 1 dot,"[4320.084, 399.621]",70.95835840829439,40,0.14191671681658877,CA2_Farris 270-B Stub 1 dot Basal_Q3_Tile_004-002.tif,0.522496,1.094568,0.672328,34,0.30593074162592004,0.08476237138657522
