CA2,CA2,CA2,CA1,CA1,CA1
Basal,Proximal,Distal,Basal,Proximal,Distal
0.128384,0.177792,0.604992,0.07712,0.294912,0.22444799999999998
0.452032,0.056575999999999994,0.07417599999999999,0.108736,0.39936,0.09811199999999999
0.5603199999999999,0.082368,0.310656,0.06726399999999999,0.159104,0.08191999999999999
0.31872,0.155904,0.038528,0.19519999999999998,0.188416,0.203712
0.081216,0.118464,0.13119999999999998,0.095424,0.112384,0.101824
0.23807999999999999,0.307776,0.20032,0.226688,0.156864,0.08191999999999999
0.07302399999999999,0.085696,0.053439999999999994,0.046464,0.096832,0.157696
0.475968,0.17407999999999998,0.160512,0.217088,0.21356799999999998,0.12639999999999998
0.19008,0.21228799999999998,0.39500799999999997,0.376704,0.156672,0.086336
0.093888,0.30380799999999997,0.05024,0.174784,0.124224,0.07488
0.682304,0.072896,0.293056,0.031487999999999995,0.18783999999999998,0.22425599999999998
0.23052799999999998,0.1424,0.38284799999999997,0.212608,0.101824,0.218944
0.092032,0.8250879999999999,0.173504,0.051199999999999996,0.187584,0.294016
0.129024,0.08243199999999999,0.163072,0.266432,0.303936,0.187392
0.091968,0.100288,0.21836799999999998,0.13888,0.245824,0.052927999999999996
0.596544,0.15295999999999998,0.131776,0.07615999999999999,0.066304,0.24012799999999998
0.34944,0.221376,0.399744,0.683584,0.16025599999999998,0.178944
0.427456,0.069312,0.217088,0.167424,0.193216,0.08358399999999999
0.19539199999999998,0.431936,0.15417599999999998,0.39264,0.230208,0.087168
0.089728,0.061439999999999995,0.41536,0.225152,0.195264,0.092224
0.18112,0.066816,0.13267199999999998,0.0832,0.10656,0.35897599999999996
0.416128,0.075072,0.44927999999999996,0.133632,0.262336,0.226432
0.2576,0.21606399999999998,0.171648,0.266432,0.119616,0.073472
0.391488,0.150912,0.117696,0.10060799999999999,0.063872,0.237696
0.37273599999999996,0.151168,0.14079999999999998,0.09235199999999999,0.10291199999999999,0.065472
0.406784,0.050112,0.145152,0.051775999999999996,0.23660799999999998,0.067776
0.578048,0.064832,0.069824,0.419776,0.59104,0.074368
0.156544,0.24384,0.18515199999999998,0.51488,0.13644799999999999,0.107584
0.034367999999999996,0.20672,0.802496,0.12057599999999999,0.23737599999999998,0.10368
0.37196799999999997,0.44799999999999995,0.15731199999999998,0.296128,0.105088,0.09811199999999999
0.121984,0.11008,0.610688,0.07872,0.248576,0.252224
0.11577599999999999,0.19750399999999999,0.6703359999999999,0.17593599999999998,0.09433599999999999,0.28627199999999997
0.24537599999999998,0.19104,0.606528,0.042176,0.11807999999999999,0.13216
0.058112,0.152064,1.15136,0.075904,0.09267199999999999,0.093248
0.35616,0.04928,0.022784,0.164608,0.23423999999999998,0.062335999999999996
0.1984,0.36544,0.090944,0.198656,0.19724799999999998,0.069184
0.076416,0.595712,0.08179199999999999,0.08953599999999999,0.19296,0.13952
0.416128,0.325632,0.08639999999999999,0.08032,0.26451199999999997,0.08441599999999999
0.295744,0.16633599999999998,0.2752,0.038335999999999995,0.072768,0.22003199999999998
