Layer,Area_um_sq,Group,Metric
Basal,0.1061759999999999,MCC Cre +,Area_um_sq
Basal,0.119104,MCC Cre +,Area_um_sq
Basal,0.137344,MCC Cre +,Area_um_sq
Basal,0.137216,MCC Cre +,Area_um_sq
Basal,0.148672,MCC Cre +,Area_um_sq
Basal,0.145472,MCC Cre +,Area_um_sq
Basal,0.1278719999999999,MCC Cre +,Area_um_sq
Basal,0.130176,MCC Cre +,Area_um_sq
Basal,0.1155839999999999,MCC Cre +,Area_um_sq
Basal,0.151424,MCC Cre +,Area_um_sq
Basal,0.133248,MCC Cre +,Area_um_sq
Basal,0.13792,MCC Cre +,Area_um_sq
Basal,0.1893119999999999,MCC Cre +,Area_um_sq
Basal,0.14163199999999998,MCC Cre +,Area_um_sq
Basal,0.12064,MCC Cre +,Area_um_sq
Basal,0.13216,MCC Cre +,Area_um_sq
Basal,0.1863679999999999,MCC Cre +,Area_um_sq
Basal,0.128128,MCC Cre +,Area_um_sq
Basal,0.1214079999999999,MCC Cre +,Area_um_sq
Basal,0.155072,MCC Cre +,Area_um_sq
Basal,0.14592,MCC Cre +,Area_um_sq
Basal,0.1335039999999999,MCC Cre +,Area_um_sq
Basal,0.135552,MCC Cre +,Area_um_sq
Basal,0.165312,MCC Cre +,Area_um_sq
Basal,0.1287039999999999,MCC Cre +,Area_um_sq
Basal,0.12448,MCC Cre +,Area_um_sq
Basal,0.117056,MCC Cre +,Area_um_sq
Basal,0.160768,MCC Cre +,Area_um_sq
Basal,0.142336,MCC Cre +,Area_um_sq
Basal,0.13376,MCC Cre +,Area_um_sq
Basal,0.109376,MCC Cre +,Area_um_sq
Basal,0.157376,MCC Cre +,Area_um_sq
Basal,0.178624,MCC Cre +,Area_um_sq
Basal,0.136064,MCC Cre +,Area_um_sq
Basal,0.179008,MCC Cre +,Area_um_sq
Basal,0.137024,MCC Cre +,Area_um_sq
Basal,0.148096,MCC Cre +,Area_um_sq
Basal,0.174144,MCC Cre +,Area_um_sq
Basal,0.1006079999999999,MCC Cre +,Area_um_sq
Basal,0.166848,MCC Cre +,Area_um_sq
Basal,0.1918079999999999,MCC Cre +,Area_um_sq
Basal,0.1230079999999999,MCC Cre +,Area_um_sq
Basal,0.1690239999999999,MCC Cre +,Area_um_sq
Basal,0.152448,MCC Cre +,Area_um_sq
Basal,0.150336,MCC Cre +,Area_um_sq
Basal,0.132992,MCC Cre +,Area_um_sq
